,Time,365KBVZT101,Rolling_Mean_2H,Value_12hr_ago,ROC_12H
89,2025-01-07 18:51:00,34.7074852,30.26585538763158,,
90,2025-01-07 18:55:00,34.29732132,30.23617262578947,,
91,2025-01-07 18:57:00,34.29732132,30.214585153684208,,
92,2025-01-07 19:01:00,35.11764526,30.340304643589743,,
93,2025-01-07 19:05:00,32.86175156,30.47439619205128,,
94,2025-01-07 19:07:00,32.45159149,30.597970815641027,,
95,2025-01-07 19:11:00,32.45159149,30.703140747692306,,
96,2025-01-07 19:15:00,29.88807487,30.75046720230769,,
97,2025-01-07 19:17:00,30.60585785,30.82671532230769,,
98,2025-01-07 19:21:00,29.17028999,30.86615401,,
99,2025-01-07 19:25:00,28.34996414,30.939772923333333,,
100,2025-01-07 19:27:00,28.04234314,30.9686946374359,,
101,2025-01-07 19:32:00,29.477911,31.052830524615384,,
102,2025-01-07 19:36:00,31.01602173,31.15800040769231,,
103,2025-01-07 19:38:00,29.477911,31.194809839999998,,
104,2025-01-07 19:40:00,28.34996414,31.123688697499993,,
105,2025-01-07 19:42:00,29.88807487,31.18008604,,
106,2025-01-07 19:44:00,29.477911,31.18008604,,
107,2025-01-07 19:46:00,29.477911,31.226229285749998,,
108,2025-01-07 19:48:00,31.32364273,31.3082617755,,
109,2025-01-07 19:50:00,32.14396667,31.328644821707318,,
110,2025-01-07 19:52:00,29.88807487,31.29434553714286,,
111,2025-01-07 19:56:00,29.88807487,31.29363097146341,,
112,2025-01-07 19:58:00,28.04234314,31.23110622243902,,
113,2025-01-07 20:00:00,34.29732132,31.304111343809524,,
114,2025-01-07 20:02:00,37.27099991,31.41885916333333,,
115,2025-01-07 20:06:00,36.55321503,31.54337278952381,,
116,2025-01-07 20:08:00,30.29823685,31.536048479999998,,
117,2025-01-07 20:10:00,29.477911,31.488184817674416,,
118,2025-01-07 20:12:00,29.88807487,31.44526086813953,,
119,2025-01-07 20:16:00,36.14305115,31.52628267357143,,
120,2025-01-07 20:18:00,31.7338047,31.509192511904764,,
121,2025-01-07 20:20:00,31.32364273,31.504877400697673,,
122,2025-01-07 20:24:00,32.14396667,31.504877400697673,,
123,2025-01-07 20:26:00,37.27099991,31.676573331860467,,
124,2025-01-07 20:28:00,39.83451462,31.91742457883721,,
125,2025-01-07 20:30:00,38.39894485,32.06288918767442,,
126,2025-01-07 20:32:00,39.52689362,32.23252565204546,,
127,2025-01-07 20:34:00,37.98878479,32.36044252177778,,
128,2025-01-07 20:36:00,36.55321503,32.426524268222224,,
129,2025-01-07 20:40:00,36.55321503,32.50052963590909,,
130,2025-01-07 20:44:00,34.29732132,32.584426532954545,,
131,2025-01-07 20:46:00,36.55321503,32.69395858590909,,
132,2025-01-07 20:48:00,40.96246338,32.90370082863636,,
133,2025-01-07 20:50:00,39.11672974,33.04176813777777,,
134,2025-01-07 20:52:00,38.39894485,33.123800574444445,,
135,2025-01-07 20:54:00,37.27099991,33.21395708173913,,
136,2025-01-07 20:56:00,39.83451462,33.33433084913043,,
137,2025-01-07 20:58:00,41.37262344,33.48814176478261,,
138,2025-01-07 21:00:00,37.98878479,33.58390012702127,,
139,2025-01-07 21:02:00,31.7338047,33.5119035193617,,
140,2025-01-07 21:06:00,26.91439629,33.385364045531915,,
141,2025-01-07 21:08:00,25.47882652,33.23700734404255,,
142,2025-01-07 21:12:00,25.47882652,33.08865064255319,,
143,2025-01-07 21:16:00,34.29732132,33.18246439680851,,
144,2025-01-07 21:18:00,40.96246338,33.402817705957446,,
145,2025-01-07 21:20:00,38.39894485,33.506903688125,,
146,2025-01-07 21:22:00,34.7074852,33.62226192166667,,
147,2025-01-07 21:24:00,33.98970032,33.6297606644898,,
148,2025-01-07 21:26:00,30.29823685,33.669521332040816,,
149,2025-01-07 21:28:00,27.32455826,33.65487266102041,,
150,2025-01-07 21:30:00,27.32455826,33.528266373,,
151,2025-01-07 21:32:00,26.50423431,33.4687928392,,
152,2025-01-07 21:36:00,26.1966114,33.372404632599995,,
153,2025-01-07 21:38:00,25.78644943,33.2985754012,,
154,2025-01-07 21:40:00,27.32455826,33.2780672836,,
155,2025-01-07 21:42:00,28.34996414,33.247305069,,
156,2025-01-07 21:44:00,28.76012802,33.2329494094,,
157,2025-01-07 21:46:00,31.32364273,33.269864044,,
158,2025-01-07 21:48:00,32.86175156,33.3006262206,,
159,2025-01-07 21:50:00,33.98970032,33.3375408936,,
160,2025-01-07 21:52:00,32.45159149,33.388811226,,
161,2025-01-07 21:56:00,29.17028999,33.3744555284,,
162,2025-01-07 21:58:00,28.76012802,33.388811226,,
163,2025-01-07 22:00:00,27.32455826,33.2493559648,,
164,2025-01-07 22:02:00,26.91439629,33.0422238924,,
165,2025-01-07 22:06:00,28.04234314,32.8720064546,,
166,2025-01-07 22:08:00,31.32364273,32.8925145722,,
167,2025-01-07 22:10:00,31.32364273,32.9294292068,,
168,2025-01-07 22:12:00,30.29823685,32.937632446399995,,
169,2025-01-07 22:16:00,30.29823685,32.820736160399996,,
170,2025-01-07 22:18:00,29.477911,32.7756182864,,
171,2025-01-07 22:20:00,29.477911,32.7387036518,,
172,2025-01-07 22:22:00,29.88807487,32.68280896980392,,
173,2025-01-07 22:26:00,30.60585785,32.5602829746,,
174,2025-01-07 22:28:00,27.32455826,32.3100838474,,
175,2025-01-07 22:30:00,28.04234314,32.1029518132,,
176,2025-01-07 22:32:00,26.91439629,31.850701866599998,,
177,2025-01-07 22:36:00,27.32455826,31.53709493408163,,
178,2025-01-07 22:37:00,27.63218117,31.458996658799997,,
179,2025-01-07 22:41:00,27.63218117,31.2805759816,,
180,2025-01-07 22:45:00,30.29823685,31.200594292199998,,
181,2025-01-07 22:47:00,32.45159149,31.1185618214,,
182,2025-01-07 22:51:00,33.57953644,30.80466192632653,,
183,2025-01-07 22:55:00,33.98970032,30.578087290624996,,
184,2025-01-07 22:57:00,34.29732132,30.462729096874998,,
185,2025-01-07 23:01:00,31.7338047,30.09751900255319,,
186,2025-01-07 23:05:00,32.45159149,30.112791061914894,,
187,2025-01-07 23:07:00,31.7338047,30.215331666382973,,
188,2025-01-07 23:11:00,32.45159149,30.36368836787234,,
189,2025-01-07 23:15:00,27.32455826,30.402959255957445,,
190,2025-01-07 23:17:00,26.1966114,30.230603725744675,,
191,2025-01-07 23:21:00,26.91439629,29.747638329782607,,
192,2025-01-07 23:23:00,27.63218117,29.593827372608693,,
193,2025-01-07 23:25:00,26.1966114,29.424412396086954,,
194,2025-01-07 23:27:00,23.63309669,29.27951804478261,,
195,2025-01-07 23:31:00,25.06866455,29.27283062422222,,
196,2025-01-07 23:35:00,27.63218117,29.29789611,,
197,2025-01-07 23:37:00,27.63218117,29.329797660444445,,
198,2025-01-07 23:45:00,28.04234314,29.46814614309524,,
199,2025-01-07 23:47:00,30.60585785,29.451056026904762,,
200,2025-01-07 23:51:00,30.29823685,29.277832636585366,,
201,2025-01-07 23:55:00,33.57953644,29.305343489024388,,
202,2025-01-07 23:57:00,32.14396667,29.377872188536585,,
203,2025-02-07 00:01:00,31.32364273,31.32364273,,
204,2025-02-07 00:05:00,32.45159149,31.88761711,,
205,2025-02-07 00:07:00,32.45159149,32.07560857,,
206,2025-02-07 00:11:00,34.29732132,32.6310367575,,
207,2025-02-07 00:13:00,34.7074852,33.046326446,,
208,2025-02-07 00:15:00,35.42526627,33.442816416666666,,
209,2025-02-07 00:17:00,35.11764526,33.68207768,,
210,2025-02-07 00:19:00,36.55321503,34.04096984875,,
